Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2717,34101.0,1678.0,20185.0,9820.0,65,197520,False,0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,4,alt-rock
2718,26083.0,15371.0,13209.0,11740.0,59,169977,False,0.596,0.638,9,-5.849,1,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,4,alt-rock
2719,15731.0,14065.0,17256.0,20154.0,66,225280,False,0.445,0.953,5,-2.463,0,0.0704,0.0106,0.0,0.281,0.475,172.063,4,alt-rock
2720,14393.0,3280.0,22933.0,19100.0,71,294600,False,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,4,alt-rock
2721,29301.0,15559.0,15169.0,1823.0,74,231400,False,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4,alt-rock
2723,3315.0,11698.0,11431.0,3660.0,46,269800,False,0.67,0.62,11,-7.247,0,0.0274,0.045,0.00126,0.11,0.876,108.243,4,alt-rock
2725,42596.0,11698.0,4695.0,15765.0,47,214053,False,0.566,0.784,9,-7.609,1,0.0294,0.0875,0.00792,0.115,0.572,109.851,4,alt-rock
2727,20117.0,2481.0,6448.0,22045.0,46,276066,False,0.643,0.816,7,-8.535,1,0.0476,0.0357,7.28e-05,0.218,0.616,115.061,4,alt-rock
2728,21221.0,14780.0,5470.0,12250.0,46,213760,False,0.649,0.835,0,-4.327,1,0.0307,0.107,0.0,0.221,0.525,120.068,4,alt-rock
2729,43733.0,9129.0,2223.0,1040.0,46,299933,False,0.47,0.67,7,-8.99,1,0.0337,0.0472,0.00782,0.151,0.375,105.058,4,alt-rock
2730,36779.0,2151.0,7843.0,1505.0,0,245640,False,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,alt-rock
2732,27302.0,5550.0,7439.0,26811.0,0,265573,False,0.501,0.795,4,-7.147,0,0.0298,0.00279,0.00028,0.105,0.544,93.556,4,alt-rock
2734,8454.0,11693.0,17513.0,1768.0,46,208973,False,0.618,0.661,5,-8.097,0,0.0356,0.0621,5.15e-06,0.363,0.614,143.129,4,alt-rock
2735,7963.0,8624.0,13902.0,4613.0,46,188000,False,0.617,0.789,11,-7.891,0,0.029,0.000185,0.000174,0.0909,0.934,125.006,4,alt-rock
2736,24227.0,11604.0,15579.0,22928.0,47,240373,False,0.736,0.878,0,-5.185,1,0.0654,0.0263,0.0,0.112,0.833,160.078,4,alt-rock
2738,11004.0,14423.0,7488.0,14408.0,0,236186,False,0.445,0.776,2,-4.492,1,0.0346,0.00252,0.0074,0.0981,0.403,118.379,4,alt-rock
2740,10640.0,4882.0,4998.0,5206.0,47,232757,False,0.465,0.952,2,-3.312,1,0.0624,0.0455,1.82e-05,0.0804,0.502,159.054,4,alt-rock
2742,35599.0,15091.0,1490.0,16462.0,0,195640,False,0.424,0.815,9,-6.065,1,0.0382,0.0243,0.0,0.295,0.0785,108.709,4,alt-rock
2743,1867.0,11149.0,2134.0,5200.0,46,244093,False,0.603,0.715,9,-7.254,0,0.037,0.04,0.0,0.195,0.564,95.016,4,alt-rock
2744,12481.0,4968.0,22012.0,15854.0,46,277304,False,0.739,0.679,7,-4.918,1,0.0261,0.157,3.19e-06,0.0405,0.772,113.023,4,alt-rock
2745,8459.0,9129.0,2223.0,8240.0,46,244066,False,0.702,0.808,9,-6.272,1,0.137,0.0432,0.0,0.144,0.653,139.892,4,alt-rock
2747,36151.0,8483.0,2033.0,18350.0,46,372091,False,0.568,0.851,7,-4.146,1,0.0327,0.025,0.0,0.0763,0.49,124.035,4,alt-rock
2748,16911.0,9098.0,8002.0,19290.0,46,222666,False,0.395,0.898,7,-6.836,1,0.0447,4.5e-05,5.74e-06,0.0644,0.853,168.086,4,alt-rock
2749,2421.0,9098.0,19006.0,26175.0,46,211761,False,0.434,0.887,9,-9.693,0,0.102,0.00307,0.0,0.381,0.531,169.975,4,alt-rock
2750,2598.0,4288.0,23014.0,30256.0,64,186050,False,0.787,0.735,0,-4.808,0,0.0857,0.331,4.09e-05,0.113,0.698,97.957,4,alt-rock
2751,36099.0,14945.0,653.0,25545.0,66,225955,False,0.664,0.524,2,-5.178,1,0.0283,0.0495,8.18e-06,0.075,0.475,91.027,4,alt-rock
2753,7169.0,15778.0,5040.0,6336.0,67,233373,False,0.639,0.845,0,-3.333,0,0.0372,0.0528,0.0,0.336,0.871,119.48,4,alt-rock
2755,41192.0,16643.0,13019.0,30048.0,64,204586,False,0.345,0.574,2,-7.431,1,0.0435,0.0112,1.61e-05,0.343,0.0736,116.679,4,alt-rock
2757,31493.0,16988.0,16847.0,12006.0,59,222413,False,0.516,0.714,5,-4.529,0,0.0391,0.257,0.0,0.0683,0.312,86.926,4,alt-rock
2758,38428.0,1740.0,23796.0,24141.0,67,179146,False,0.722,0.773,5,-4.378,0,0.0792,0.0598,0.0,0.179,0.724,94.997,4,alt-rock
2759,19379.0,5571.0,20211.0,27882.0,55,226478,False,0.578,0.861,10,-6.043,1,0.0995,0.0328,0.019,0.103,0.575,142.032,4,alt-rock
2760,17954.0,6598.0,4180.0,5096.0,71,195717,False,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,4,alt-rock
2761,42670.0,17178.0,23773.0,3589.0,70,214520,False,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,4,alt-rock
2762,1628.0,298.0,20570.0,28098.0,59,210972,False,0.527,0.762,4,-3.36,0,0.0778,0.222,0.000283,0.0765,0.564,82.464,4,alt-rock
2764,33472.0,14065.0,4498.0,5442.0,67,230426,False,0.359,0.955,4,-2.323,0,0.12,0.00116,0.0,0.349,0.446,170.033,4,alt-rock
2765,31235.0,11135.0,10131.0,23264.0,71,170000,False,0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,4,alt-rock
2766,8342.0,2039.0,23380.0,13737.0,71,228280,False,0.442,0.939,8,-4.18,1,0.0941,0.000183,0.00589,0.0857,0.27,140.021,4,alt-rock
2769,6044.0,2001.0,68.0,79.0,46,213033,False,0.635,0.414,11,-10.369,0,0.0322,0.165,2.13e-05,0.229,0.692,88.978,4,alt-rock
2770,24319.0,15294.0,1572.0,28118.0,81,180160,False,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,4,alt-rock
2771,7690.0,9071.0,3799.0,20838.0,46,297034,False,0.716,0.712,4,-8.641,1,0.0305,0.0374,0.000215,0.121,0.872,141.93,4,alt-rock
2773,37337.0,8622.0,16177.0,15495.0,46,289459,False,0.499,0.875,5,-5.626,1,0.0476,0.58,1.35e-06,0.109,0.886,110.027,4,alt-rock
2774,14606.0,10026.0,18698.0,1801.0,0,316920,False,0.424,0.239,3,-10.601,1,0.0309,0.658,1.73e-05,0.0951,0.0697,141.88,4,alt-rock
2775,5712.0,11698.0,4695.0,21891.0,46,232240,False,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4,alt-rock
2776,20047.0,11149.0,6912.0,15745.0,46,321133,False,0.605,0.727,7,-4.831,0,0.096,0.0936,0.000156,0.0526,0.865,164.828,4,alt-rock
2777,37756.0,7769.0,16535.0,16597.0,46,162360,False,0.627,0.919,2,-5.635,1,0.0529,0.0582,0.0,0.179,0.909,139.95,4,alt-rock
2778,31905.0,10275.0,17884.0,31540.0,0,229106,False,0.335,0.552,8,-6.654,1,0.0357,0.465,1.18e-06,0.102,0.35,126.622,4,alt-rock
2779,15489.0,14034.0,19116.0,26298.0,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
2780,41961.0,10274.0,17884.0,11536.0,0,186760,False,0.339,0.67,5,-4.587,1,0.0405,0.511,0.0,0.208,0.494,147.844,4,alt-rock
2781,27330.0,9101.0,22388.0,1524.0,46,230746,False,0.718,0.498,8,-7.171,0,0.031,0.286,0.000326,0.157,0.767,138.111,4,alt-rock
2782,11603.0,4690.0,10655.0,22907.0,46,236706,False,0.735,0.723,9,-6.032,0,0.0725,0.0128,0.0,0.0539,0.533,119.938,4,alt-rock
2783,37207.0,14034.0,8756.0,11452.0,0,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock
2784,2834.0,8546.0,6457.0,12090.0,46,241986,False,0.746,0.805,0,-4.141,1,0.0342,0.307,0.0,0.254,0.912,145.899,4,alt-rock
2785,12126.0,14034.0,1749.0,26298.0,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
2786,8017.0,2728.0,4864.0,7238.0,0,245626,False,0.725,0.402,1,-9.294,0,0.0428,0.734,0.0,0.129,0.865,86.078,4,alt-rock
2787,15193.0,14034.0,8758.0,11452.0,1,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock
2788,16695.0,14034.0,17328.0,11452.0,2,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock
2789,4523.0,9071.0,4276.0,3733.0,46,202000,False,0.686,0.72,5,-4.771,1,0.0252,0.0347,0.0,0.16,0.771,97.978,4,alt-rock
2790,5208.0,14034.0,1749.0,11452.0,0,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock
2791,15889.0,4968.0,6371.0,23711.0,46,229865,False,0.647,0.737,4,-5.609,0,0.0312,0.00113,7.53e-06,0.193,0.608,139.95,4,alt-rock
2793,1276.0,14034.0,8812.0,11452.0,1,221466,False,0.223,0.91,7,-7.097,1,0.08,0.0116,0.000518,0.212,0.364,171.75,4,alt-rock
2795,31863.0,9098.0,8002.0,5342.0,46,262160,False,0.546,0.729,7,-7.11,1,0.0376,0.000665,0.0,0.146,0.722,119.239,4,alt-rock
2796,37953.0,4882.0,4998.0,8515.0,46,237475,False,0.365,0.851,11,-3.512,1,0.0474,0.269,1.15e-05,0.0805,0.481,193.04,4,alt-rock
2800,2236.0,15281.0,20134.0,483.0,65,209706,False,0.53,0.763,6,-4.712,0,0.0332,0.0026,1.86e-06,0.105,0.338,88.013,4,alt-rock
2801,33282.0,5401.0,7736.0,10195.0,57,180213,False,0.577,0.583,5,-7.257,0,0.0433,0.0904,0.0,0.0937,0.406,80.002,4,alt-rock
2802,38400.0,17179.0,16771.0,23183.0,63,236040,False,0.483,0.643,10,-6.872,0,0.0404,0.0135,7.04e-05,0.361,0.219,125.938,4,alt-rock
2807,2525.0,16988.0,8324.0,12636.0,56,194771,False,0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,4,alt-rock
2808,2403.0,7810.0,853.0,1390.0,70,269893,False,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,4,alt-rock
2809,29294.0,11589.0,7416.0,9717.0,62,306212,False,0.326,0.894,1,-4.972,0,0.0643,0.000984,0.0,0.363,0.164,129.43,4,alt-rock
2810,14808.0,42.0,18272.0,11978.0,64,232013,False,0.551,0.574,10,-6.265,0,0.0263,0.0203,0.0,0.186,0.308,143.734,4,alt-rock
2812,41283.0,12644.0,17157.0,28890.0,66,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,alt-rock
2813,36458.0,12448.0,14888.0,21580.0,70,387213,False,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4,alt-rock
2814,200.0,15371.0,3887.0,4493.0,54,194235,False,0.596,0.781,5,-6.493,0,0.0408,0.0131,0.00123,0.178,0.155,143.936,4,alt-rock
2815,30932.0,5390.0,21098.0,15975.0,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,alt-rock
2817,15627.0,12033.0,10074.0,29199.0,56,360323,False,0.453,0.581,9,-12.713,0,0.0336,0.0256,0.0236,0.154,0.213,174.203,4,alt-rock
2818,19105.0,3051.0,14081.0,22338.0,45,292480,False,0.721,0.776,3,-5.487,1,0.0395,0.323,2.39e-06,0.0382,0.815,105.01,4,alt-rock
2819,40497.0,3202.0,4612.0,5191.0,45,244012,False,0.555,0.606,0,-7.591,1,0.0293,0.181,3.86e-05,0.112,0.483,151.916,4,alt-rock
2820,29416.0,11453.0,3296.0,30038.0,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4,alt-rock
2821,26886.0,2001.0,16549.0,2424.0,45,211700,False,0.516,0.733,4,-10.627,0,0.0376,0.352,0.0,0.29,0.657,90.563,4,alt-rock
2822,44024.0,10806.0,6575.0,12238.0,46,230773,False,0.56,0.918,6,-3.38,1,0.0344,0.1,1.07e-06,0.115,0.595,101.919,4,alt-rock
2824,15129.0,1537.0,10187.0,8997.0,46,183092,False,0.425,0.692,11,-6.699,0,0.0322,0.435,0.0124,0.356,0.494,155.582,4,alt-rock
2825,22838.0,11698.0,4695.0,8234.0,46,276440,False,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4,alt-rock
2826,418.0,4664.0,10843.0,2752.0,46,242608,False,0.45,0.826,7,-4.719,1,0.0367,0.0218,3.65e-05,0.193,0.666,130.062,4,alt-rock
2827,44387.0,9076.0,22563.0,30608.0,45,195406,False,0.704,0.739,11,-6.015,0,0.0588,0.25,0.0,0.0144,0.809,109.992,4,alt-rock
2828,12600.0,8493.0,5460.0,16578.0,45,227944,False,0.664,0.811,9,-4.925,0,0.0287,0.0617,0.0,0.117,0.722,138.992,4,alt-rock
2830,21676.0,1869.0,11350.0,22385.0,45,232533,False,0.612,0.89,2,-4.827,1,0.0377,0.0167,7.1e-06,0.0689,0.712,95.029,4,alt-rock
2832,37624.0,8622.0,4798.0,17859.0,45,215946,False,0.665,0.826,6,-5.207,0,0.041,0.195,0.0,0.104,0.918,116.009,4,alt-rock
2834,34111.0,15374.0,9283.0,11921.0,45,286733,False,0.472,0.715,8,-6.038,0,0.0405,0.000993,9.39e-05,0.342,0.536,133.311,4,alt-rock
2835,35279.0,9093.0,12531.0,21332.0,46,214946,False,0.711,0.907,9,-3.267,1,0.0355,0.0611,0.000337,0.111,0.922,94.993,4,alt-rock
2837,43265.0,11693.0,20011.0,4599.0,45,324066,False,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4,alt-rock
2838,26630.0,14034.0,8743.0,26298.0,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
2841,5273.0,14034.0,9069.0,26298.0,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,alt-rock
2843,42882.0,11608.0,14986.0,11626.0,46,322533,False,0.482,0.684,11,-4.117,0,0.0468,0.182,0.0,0.0776,0.328,104.724,4,alt-rock
2844,32216.0,4882.0,6743.0,9437.0,46,161666,False,0.388,0.793,0,-4.144,1,0.058,0.004,0.00316,0.0728,0.541,157.797,4,alt-rock
2845,24589.0,8483.0,13736.0,8894.0,45,246400,False,0.58,0.781,9,-5.311,0,0.104,0.372,0.0,0.148,0.902,190.073,4,alt-rock
2846,35862.0,7614.0,19452.0,22331.0,46,236890,False,0.703,0.813,7,-5.546,1,0.054,0.33,8.31e-06,0.0782,0.79,140.01,4,alt-rock
2847,12158.0,11604.0,14986.0,27494.0,45,193173,False,0.71,0.808,9,-3.634,1,0.0686,0.0198,1.85e-06,0.056,0.685,141.032,4,alt-rock
2849,8503.0,9098.0,15411.0,18213.0,45,195266,False,0.645,0.764,9,-5.467,0,0.0378,0.00172,0.0,0.517,0.66,119.921,4,alt-rock
2850,18051.0,15281.0,23228.0,22591.0,67,282640,False,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206,4,alt-rock
2851,28836.0,3939.0,23135.0,4904.0,77,299533,False,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4,alt-rock
2852,20479.0,1376.0,2126.0,16369.0,78,293960,False,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4,alt-rock
2854,30080.0,5390.0,10141.0,3220.0,76,255626,False,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4,alt-rock
2855,28642.0,15371.0,913.0,31568.0,55,215746,False,0.547,0.689,8,-5.207,0,0.0335,0.0113,0.0,0.15,0.647,80.041,4,alt-rock
2856,12868.0,298.0,19333.0,26612.0,62,191180,False,0.716,0.738,1,-6.347,1,0.0406,0.0018,0.00676,0.113,0.349,129.04,4,alt-rock
2857,43998.0,8672.0,12177.0,23565.0,69,215613,False,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,4,alt-rock
2858,10057.0,16988.0,4439.0,5404.0,54,215232,False,0.445,0.72,8,-6.946,1,0.0502,0.000307,1.61e-05,0.105,0.155,172.14,4,alt-rock
2859,31837.0,1740.0,1903.0,22159.0,64,230525,False,0.514,0.704,8,-6.859,1,0.0298,0.0107,7.15e-05,0.13,0.361,157.4,4,alt-rock
2860,6798.0,13311.0,18101.0,30892.0,60,170210,False,0.697,0.883,10,-3.815,0,0.0694,0.0178,0.0,0.481,0.796,121.963,4,alt-rock
2861,42674.0,12644.0,17157.0,9427.0,66,262373,True,0.599,0.777,8,-6.037,0,0.0922,0.0355,0.00301,0.0936,0.401,132.252,4,alt-rock
2862,19014.0,15412.0,7011.0,5821.0,71,187653,False,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,4,alt-rock
2864,15177.0,12644.0,17157.0,3107.0,66,291346,False,0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4,alt-rock
2865,32994.0,12644.0,17157.0,23979.0,64,297105,False,0.689,0.869,1,-6.688,0,0.0511,0.00242,0.00339,0.127,0.84,100.684,4,alt-rock
2866,16686.0,4467.0,5112.0,1150.0,44,227873,False,0.375,0.537,5,-8.967,0,0.0295,0.361,2.58e-05,0.101,0.181,140.111,4,alt-rock
2867,3890.0,12644.0,17157.0,13791.0,60,355397,False,0.701,0.347,8,-11.279,0,0.0298,0.574,0.000107,0.0606,0.443,86.432,4,alt-rock
2868,42935.0,11609.0,22660.0,30892.0,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,alt-rock
2870,17.0,12644.0,17157.0,23327.0,66,251588,False,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4,alt-rock
2871,16279.0,14065.0,22461.0,16018.0,63,244538,False,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,4,alt-rock
2873,24283.0,10162.0,17571.0,29124.0,68,319266,False,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4,alt-rock
2874,30389.0,1283.0,23023.0,8705.0,64,170426,False,0.59,0.823,5,-4.606,0,0.0394,0.00191,0.0,0.375,0.572,129.971,4,alt-rock
2875,23072.0,910.0,17799.0,29596.0,45,194173,False,0.579,0.648,4,-6.624,0,0.0533,0.247,8.64e-06,0.211,0.74,68.467,4,alt-rock
2876,39487.0,14780.0,3798.0,15534.0,45,321333,False,0.527,0.833,7,-5.977,1,0.0534,0.000105,0.0,0.138,0.579,122.036,4,alt-rock
2878,33234.0,5916.0,16664.0,1906.0,45,248213,False,0.763,0.64,0,-8.044,1,0.0411,0.298,0.00244,0.0538,0.94,95.487,4,alt-rock
2880,17809.0,3321.0,11447.0,15469.0,45,290666,False,0.671,0.512,8,-9.876,1,0.0334,0.272,0.0,0.102,0.187,95.782,4,alt-rock
2881,14029.0,9094.0,17194.0,4648.0,45,178426,False,0.695,0.891,0,-5.118,0,0.0501,0.14,0.000351,0.0713,0.841,116.68,4,alt-rock
2883,24833.0,14338.0,13204.0,16715.0,0,251600,False,0.641,0.956,5,-4.006,0,0.0376,0.00037,0.00858,0.16,0.669,136.981,4,alt-rock
2884,31431.0,8622.0,22406.0,4835.0,45,240560,False,0.622,0.554,4,-9.906,1,0.026,0.169,0.000665,0.134,0.565,149.95,4,alt-rock
2885,44357.0,8498.0,10471.0,30609.0,45,224000,False,0.566,0.83,8,-5.849,1,0.0491,0.00103,0.00072,0.167,0.73,165.003,4,alt-rock
2886,38792.0,14338.0,16219.0,5380.0,0,220400,False,0.457,0.962,0,-3.722,1,0.0495,0.000455,0.00271,0.319,0.721,150.039,4,alt-rock
2887,7158.0,11041.0,17884.0,27931.0,0,246954,False,0.222,0.455,2,-7.039,1,0.0341,0.713,0.0,0.148,0.237,75.262,4,alt-rock
2888,30349.0,4352.0,1749.0,31640.0,0,173901,False,0.563,0.647,5,-4.675,1,0.0398,0.0337,0.0,0.359,0.691,96.386,4,alt-rock
2889,5673.0,4882.0,6445.0,13674.0,45,238160,False,0.727,0.706,4,-6.235,1,0.0247,0.067,0.000176,0.133,0.772,108.499,4,alt-rock
2892,20918.0,11041.0,17884.0,1303.0,0,194306,False,0.559,0.909,0,-6.215,1,0.0713,0.0244,0.0,0.0676,0.594,150.01,4,alt-rock
2893,33691.0,15329.0,16486.0,5293.0,43,153093,False,0.438,0.816,1,-7.573,1,0.0564,0.0171,0.0,0.382,0.644,148.244,4,alt-rock
2894,557.0,4882.0,4998.0,24456.0,45,186414,False,0.428,0.945,4,-3.256,1,0.052,0.0097,2.81e-06,0.117,0.456,143.876,4,alt-rock
2897,28708.0,8622.0,15628.0,823.0,45,234280,False,0.59,0.868,4,-3.88,0,0.0394,0.037,2.05e-05,0.136,0.498,110.009,4,alt-rock
2899,21362.0,4968.0,22012.0,18002.0,45,250197,False,0.671,0.775,9,-4.861,0,0.0333,0.0326,0.0,0.467,0.671,131.995,4,alt-rock
2900,28713.0,13655.0,5703.0,4015.0,70,258333,False,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,4,alt-rock
2902,4324.0,10992.0,8680.0,1821.0,66,212306,False,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,4,alt-rock
2904,38177.0,15371.0,19191.0,13717.0,55,169121,False,0.579,0.678,3,-7.422,0,0.0289,0.000133,0.00114,0.132,0.453,84.076,4,alt-rock
2905,17022.0,15372.0,3514.0,4108.0,53,190106,False,0.548,0.714,2,-6.207,1,0.086,0.0117,0.0,0.132,0.533,77.683,4,alt-rock
2906,43859.0,15559.0,15169.0,28860.0,66,186373,False,0.306,0.873,0,-3.668,0,0.0567,0.00105,0.0,0.52,0.452,198.387,4,alt-rock
2907,24337.0,17158.0,3538.0,10877.0,65,229760,False,0.597,0.417,2,-7.952,1,0.0502,0.395,8.35e-06,0.128,0.263,143.839,4,alt-rock
2908,39407.0,14065.0,4498.0,31535.0,66,204346,False,0.509,0.938,11,-3.883,0,0.0715,0.000644,0.00246,0.14,0.335,94.019,4,alt-rock
2909,19207.0,15371.0,13209.0,8730.0,60,161592,False,0.555,0.832,4,-5.96,0,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,4,alt-rock
2910,10383.0,5729.0,8018.0,243.0,43,219986,False,0.351,0.794,0,-4.417,1,0.0355,0.0022,2.06e-06,0.0846,0.338,67.469,4,alt-rock
2912,26579.0,12644.0,17157.0,15568.0,61,237489,True,0.426,0.217,9,-15.564,0,0.0401,0.895,9.89e-05,0.0867,0.179,128.22,4,alt-rock
2913,19100.0,17178.0,23774.0,6413.0,62,229531,True,0.497,0.701,7,-6.834,1,0.119,0.000568,0.000287,0.352,0.18,76.918,4,alt-rock
2914,16031.0,11135.0,14242.0,13698.0,67,255080,False,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4,alt-rock
2917,12189.0,5420.0,22966.0,26356.0,76,197986,False,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,4,alt-rock
2919,8565.0,12644.0,17157.0,2692.0,62,306434,False,0.486,0.812,0,-6.244,1,0.0553,0.0106,0.0116,0.201,0.303,112.648,4,alt-rock
2921,4239.0,12581.0,7425.0,15606.0,45,223946,False,0.67,0.896,8,-6.069,0,0.057,0.382,0.0201,0.233,0.787,115.4,4,alt-rock
2923,6528.0,13439.0,13833.0,19037.0,66,205146,False,0.445,0.821,1,-5.146,1,0.136,0.0129,0.0,0.357,0.398,164.154,4,alt-rock
2924,2837.0,6828.0,20547.0,29144.0,0,236146,False,0.618,0.718,1,-7.494,1,0.0262,0.000303,0.00125,0.0863,0.371,97.029,4,alt-rock
2927,242.0,14999.0,6055.0,31658.0,69,164866,False,0.68,0.639,5,-6.233,0,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,4,alt-rock
2928,38388.0,620.0,7185.0,17490.0,75,285200,True,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,alt-rock
2929,29236.0,16921.0,6984.0,15014.0,44,274773,False,0.346,0.717,2,-7.727,0,0.138,0.347,0.0,0.225,0.838,182.498,4,alt-rock
2931,10142.0,9067.0,8449.0,18568.0,45,244666,False,0.56,0.906,0,-4.808,1,0.0284,0.0648,5.91e-05,0.255,0.839,105.706,4,alt-rock
2933,35968.0,16678.0,14503.0,25521.0,45,275160,False,0.731,0.58,4,-6.91,0,0.0461,0.15,0.000599,0.189,0.59,108.038,4,alt-rock
2934,44724.0,9086.0,18062.0,27477.0,44,189106,False,0.373,0.862,11,-11.931,1,0.0781,0.0052,1.05e-06,0.145,0.24,90.466,4,alt-rock
2935,5459.0,6828.0,9171.0,4982.0,0,233906,False,0.462,0.914,8,-6.382,1,0.0416,0.00124,0.000125,0.0978,0.326,142.978,4,alt-rock
2936,29705.0,9785.0,13500.0,8871.0,44,139389,False,0.562,0.784,2,-7.147,1,0.0971,0.177,9.92e-05,0.0793,0.805,158.113,4,alt-rock
2937,1885.0,9071.0,21587.0,29651.0,45,196207,False,0.526,0.884,5,-3.359,1,0.0757,0.0469,0.0,0.315,0.657,156.021,4,alt-rock
2938,42419.0,4026.0,13112.0,18011.0,44,234061,False,0.648,0.85,8,-5.323,1,0.0401,0.0861,1.43e-05,0.122,0.878,77.516,4,alt-rock
2939,38601.0,7370.0,19950.0,5260.0,44,254240,False,0.497,0.311,4,-8.269,0,0.0523,0.673,0.0,0.105,0.33,169.007,4,alt-rock
2941,35562.0,1049.0,8748.0,17945.0,1,284040,False,0.334,0.814,11,-14.175,0,0.0447,0.0247,0.000593,0.501,0.676,150.813,4,alt-rock
2942,4856.0,2481.0,3683.0,25004.0,45,214893,False,0.457,0.774,4,-6.63,1,0.03,0.0719,1.67e-06,0.443,0.465,153.389,4,alt-rock
2943,29884.0,1049.0,8748.0,13830.0,1,341066,False,0.349,0.983,4,-5.969,0,0.0564,0.00065,0.000892,0.0365,0.422,105.571,4,alt-rock
2945,44458.0,11604.0,14986.0,30317.0,45,173253,False,0.755,0.74,5,-3.161,0,0.039,0.0048,1.87e-06,0.283,0.852,100.95,4,alt-rock
2947,35123.0,5269.0,6605.0,19437.0,45,254413,False,0.714,0.827,5,-4.011,1,0.0325,0.00837,1.85e-05,0.226,0.781,144.081,4,alt-rock
2948,11450.0,13725.0,18243.0,18910.0,44,251026,False,0.499,0.502,9,-9.986,0,0.0301,0.0115,2.78e-05,0.127,0.294,120.177,4,alt-rock
